Subcode,Branch code,Eff_from,SubjectName,Category,Sem /Year,L.,T.,P.,TW/SL,Total,E,M,I,V,Total.1,gtuSyllabusURL
4331905,19,Aug-22, Computer Aided Machine Drawing Practice,Program Core,3,0,0,4,,2,0,0,25,25,50,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4331905.pdf
3341901,19,Sep-12, Manufacturing Engineering - ii,Compulsory,4,3,0,4,,7,70,30,60,40,200,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341901.pdf
3341902,19,Sep-12, THERMAL ENGINEERING-I,Compulsory,4,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341902.pdf
3341903,19,Sep-12, Theory Of Machines,Compulsory,4,4,0,2,,6,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341903.pdf
3341904,19,Sep-12, Computer Aided Design,Compulsory,4,2,0,2,,4,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341904.pdf
3341905,19,Sep-12, Metrology & Instrumentation,Compulsory,4,4,0,4,,8,70,30,60,40,200,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341905.pdf
3341906,19,Sep-12, Plant Maintenance And Safety,Compulsory,4,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3341906.pdf
340001,19,2011-12, Entrepreneurship Development,Compulsory,4,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/340001.pdf
341901,19,Aug-11, Manufacturing Engineering - II,Compulsory,4,4,0,0,,4,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341901.pdf
341902,19,Aug-11, Metrology & Instrumentation,Compulsory,4,4,0,0,,4,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341902.pdf
341903,19,Aug-11, Plant Maintenance & Safety,Compulsory,4,3,0,2,,5,70,30,50,0,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341903.pdf
341904,19,Aug-11, Theory of Machine,Compulsory,4,3,0,2,,5,70,30,50,0,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341904.pdf
341905,19,Aug-11, Manufacturing Practice - II,Compulsory,4,0,0,4,,4,0,0,100,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341905.pdf
341906,19,Aug-11, Measurement Practice,Compulsory,4,0,0,4,,4,0,0,100,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/341906.pdf
4340001,19,Mar-23, Essence of Indian Knowledge and Tradition,Elective(Any one),4,2,0,0,,2,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4340001.pdf
4340002,19,Mar-23, Contributor Personality Development,Elective(Any one),4,2,0,0,,2,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4340002.pdf
4340003,19,Mar-23, Integrated Personality Development Course,Elective(Any one),4,2,0,0,,2,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4340003.pdf
4341901,19,Mar-23," Estimating, Costing and Engineering Contracting",compulsory,4,2,0,0,,2,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341901.pdf
4341902,19,Mar-23, Measurements and Metrology,compulsory,4,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341902.pdf
4341903,19,Mar-23, Fluid Mechanics and Hydraulic Machinery,compulsory,4,2,0,2,,3,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341903.pdf
4341904,19,Mar-23, Manufacturing Engineering - II,compulsory,4,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341904.pdf
4341905,19,Mar-23, Thermal Engineering-I,compulsory,4,2,0,2,,3,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341905.pdf
4341906,19,Mar-23, Plant Maintenance and Safety,compulsory,4,0,0,2,,1,0,0,25,25,50,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4341906.pdf
noc25_hs87,19,Jan-25, Enhancing Soft Skills and Personality,MOPEC-01(MOOC),4,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_hs87.pdf
noc25_me64,19,Jan-25, Principles Of Industrial Engineering,PEC-01(MOOC),4,4,0,0,,4,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_me64.pdf
noc25_mg52,19,Jan-25, Principles of Management,PEC-02(MOOC),4,4,0,0,,4,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_mg52.pdf
ntr24_ed42,19,Jul-24, Graphics and Animation Development,MOPEC-01(MOOC),4,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/ntr24_ed42.pdf
ntr24_ed51,19,Jul-24, Entrepreneurship Development,MOPEC-01(MOOC),4,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/ntr24_ed51.pdf
2351901,19,Aug-11, Thermal Engineering,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351901.pdf
2351902,19,Aug-11, Design of Machine Elements,,5,3,0,2,,5,70,30,20,30,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351902.pdf
2351903,19,Aug-11, Machine Tools Technology,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351903.pdf
2351904,19,Aug-11, Tool Engineering,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351904.pdf
2351905,19,Aug-11," Estimating, Costing And Contracting",,5,2,0,2,,4,70,30,20,30,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351905.pdf
2351906,19,Aug-11, Thermal Engineering Practice,,5,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351906.pdf
2351907,19,Aug-11, Machining Practice,,5,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351907.pdf
2351908,19,Aug-11, Tool Design Practice,,5,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351908.pdf
2351909,19,Aug-11, Project - I,,5,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2351909.pdf
3351901,19,Sep-12, THERMAL ENGINEERING-II,,5,2,0,2,,4,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351901.pdf
3351902,19,Sep-12, Design Of Machine Elements,,5,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351902.pdf
3351903,19,Sep-12, MANUFACTURING ENGINEERING-III,,5,3,0,4,,7,70,30,60,40,200,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351903.pdf
3351904,19,Sep-12, Industrial Engineering,,5,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351904.pdf
3351905,19,Sep-12," Estimating, Costing And Engineering Contracting",,5,2,0,2,,4,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351905.pdf
3351906,19,Sep-12, Self Employment And Entrepreneurship Development,,5,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351906.pdf
3351907,19,Sep-12, Operations Management And Information Systems,,5,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351907.pdf
3351908,19,Sep-12, PROJECT-I,,5,0,1,3,,4,0,0,60,40,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3351908.pdf
351901,19,Aug-11, Thermal Engineering,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351901.pdf
351902,19,Aug-11, Design of Machine Elements,,5,3,0,2,,5,70,30,20,30,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351902.pdf
351903,19,Aug-11, Machine Tools Technology,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351903.pdf
351904,19,Aug-11, Tool Engineering,,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351904.pdf
351905,19,Aug-11," Estimating, Costing And Contracting",,5,2,0,2,,4,70,30,20,30,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351905.pdf
351906,19,Aug-11, Thermal Engineering Practice,,5,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351906.pdf
351907,19,Aug-11, Machining Practice,,5,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351907.pdf
351908,19,Aug-11, Tool Design Practice,,5,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351908.pdf
351909,19,Aug-11, Project - I,,5,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/351909.pdf
4300021,19,Jul-23, Entrepreneurship and Start-ups,compulsory,5,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4300021.pdf
4351901,19,Jul-23, Summer Internship-II,Compulsory,5,0,0,6,,3,0,0,50,50,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351901.pdf
4351902,19,Jul-23, Manufacturing Engineering -III,compulsory,5,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351902.pdf
4351903,19,Jul-23, Thermal Engineering-II,compulsory,5,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351903.pdf
4351904,19,Jul-23, Mechnaical Engineering Project-I,compulsory,5,0,0,4,,2,0,0,50,50,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351904.pdf
4351905,19,Jul-23, Tool Engineering,Elective(Any one),5,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351905.pdf
4351906,19,Jul-23, Advance Manufacturing System,Elective(Any one),5,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351906.pdf
4351907,19,Jul-23, Renewable and Green Energy,Elective(Any one),5,3,0,2,,4,70,30,25,25,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/4351907.pdf
noc24_hs173,19,Jul-24, The Science of Happiness and Wellbeing,MOPEC-02 (MOOC),5,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc24_hs173.pdf
noc25_hs103,19,Jan-25, The Science of Happiness and Wellbeing,MOPEC-02 (MOOC),5,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_hs103.pdf
noc25_me11,19,Jan-25, Computer Integrated Manufacturing,PEC-03(MOOC),5,4,0,0,,4,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_me11.pdf
noc25_me62,19,Jan-25, Power Plant System Engineering,PEC-04(MOOC),5,4,0,0,,4,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/noc25_me62.pdf
ntr24_ed44,19,Jul-24, Internet of Things: Design Concepts and Use Cases,MOPEC-02 (MOOC),5,3,0,0,,3,100,0,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/ntr24_ed44.pdf
2361901,19,Aug-11, Computer Aided Design And Computer Aided Manufacturing,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361901.pdf
2361902,19,Aug-11, Computer Graphics And Computer Aided Manufacturing(CG/CAM),,6,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361902.pdf
2361903,19,Aug-11, Industrial Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361903.pdf
2361904,19,Aug-11, Industrial Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361904.pdf
2361905,19,Aug-11, Industrial Management,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361905.pdf
2361906,19,Aug-11, Project-II,,6,0,0,5,,5,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361906.pdf
2361907,19,Aug-11, Refrigeration And Air Conditioning,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361907.pdf
2361908,19,Aug-11, Refrigeration And Air Conditioning Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361908.pdf
2361909,19,Aug-11, Advance Manufacturing System,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361909.pdf
2361910,19,Aug-11, Advance Manufacturing System Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361910.pdf
2361911,19,Aug-11, Advance Machine Design,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361911.pdf
2361912,19,Aug-11, Advance Machine Design Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361912.pdf
2361913,19,Aug-11, Production Management And Information Systems,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361913.pdf
2361914,19,Aug-11, Production Management And Information Systems Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361914.pdf
2361915,19,Aug-11, Fabrication Technology,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361915.pdf
2361916,19,Aug-11, Fabrication Technology Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361916.pdf
2361917,19,Aug-11, Hydraulic And Pneumatic Devices,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361917.pdf
2361918,19,Aug-11, Hydraulic And Pneumatic Devices Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361918.pdf
2361919,19,Aug-11, Power Plant Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361919.pdf
2361920,19,Aug-11, Power Plant Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361920.pdf
2361921,19,Aug-11, Mechatronics,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361921.pdf
2361922,19,Aug-11, Mechatronics Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361922.pdf
2361923,19,Aug-11, Advance Industrial Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361923.pdf
2361924,19,Aug-11, Advance Industrial Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361924.pdf
2361925,19,Aug-11, Operations Management,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361925.pdf
2361926,19,Aug-11, Operations Management Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361926.pdf
2361927,19,Aug-11, Foundary Technology,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361927.pdf
2361928,19,Aug-11, Foundary Technology Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361928.pdf
2361929,19,Aug-11, Automobile Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361929.pdf
2361930,19,Aug-11, Automobile Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/2361930.pdf
3361901,19,Sep-12, Computer Aided Manufacturing,Compulsory,6,2,0,2,,4,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361901.pdf
3361902,19,Sep-12, Tool Engineering,Compulsory,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361902.pdf
3361903,19,Sep-12, Industrial Management,Compulsory,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361903.pdf
3361904,19,Sep-12, Manufacturing Systems.,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361904.pdf
3361905,19,Sep-12, Fabrication Technology.,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361905.pdf
3361906,19,Sep-12, Power Plant Engineering,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361906.pdf
3361907,19,Sep-12, Thermal Systems And Energy Efficiency,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361907.pdf
3361908,19,Sep-12, Hydraulic Systems,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361908.pdf
3361909,19,Sep-12, Pneumatic Systems,Elective,6,3,0,2,,5,70,30,30,20,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361909.pdf
3361910,19,Sep-12, PROJECT-II,Compulsory,6,0,0,6,,6,0,0,90,60,150,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/3361910.pdf
361901,19,Aug-11, Computer Aided Design And Computer Aided Manufacturing,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361901.pdf
361902,19,Aug-11, Computer Graphics And Computer Aided Manufacturing(CG/CAM),,6,0,0,4,,4,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361902.pdf
361903,19,Aug-11, Industrial Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361903.pdf
361904,19,Aug-11, Industrial Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361904.pdf
361905,19,Aug-11, Industrial Management,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361905.pdf
361906,19,Aug-11, Project - II,,6,0,0,5,,5,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361906.pdf
361907,19,Aug-11, Refrigeration And Air Conditioning,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361907.pdf
361908,19,Aug-11, Refrigeration And Air Conditioning Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361908.pdf
361909,19,Aug-11, Advance Manufacturing System,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361909.pdf
361910,19,Aug-11, Advance Manufacturing System Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361910.pdf
361911,19,Aug-11, Advance Machine Design,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361911.pdf
361912,19,Aug-11, Advance Machine Design Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361912.pdf
361913,19,Aug-11, Production Management And Information Systems,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361913.pdf
361914,19,Aug-11, Production Management And Information Systems Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361914.pdf
361915,19,Aug-11, Fabrication Technology,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361915.pdf
361916,19,Aug-11, Fabrication Technology Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361916.pdf
361917,19,Aug-11, Hydraulic And Pneumatic Devices,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361917.pdf
361918,19,Aug-11, Hydraulic And Pneumatic Devices Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361918.pdf
361919,19,Aug-11, Power Plant Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361919.pdf
361920,19,Aug-11, Power Plant Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361920.pdf
361921,19,Aug-11, Mechatronics,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361921.pdf
361922,19,Aug-11, Mechatronics Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361922.pdf
361923,19,Aug-11, Advance Industrial Engineering,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361923.pdf
361924,19,Aug-11, Advance Industrial Engineering Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361924.pdf
361925,19,Aug-11, Operations Management,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361925.pdf
361926,19,Aug-11, Operations Management Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361926.pdf
361927,19,Aug-11, Foundary Technology,,6,3,0,0,,3,70,30,0,0,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361927.pdf
361928,19,Aug-11, Foundary Technology Practice,,6,0,0,2,,2,0,0,20,80,100,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/361928.pdf
